Date,Open,High,Low,Close,Volume
10/05/2016,556.5,562.75,547.5,557.5,186205
10/04/2016,543,544,529.5,533,154804
10/03/2016,529.5,542,516.5,534.5,138206
09/30/2016,522,526.5,514.25,519,163206
09/29/2016,503.5,526.5,498.25,512.5,310575
09/28/2016,462,508,445.5,492,389457
09/27/2016,451.5,460,442,449.5,214839
09/26/2016,465.5,483.5,463.5,472.5,168621
09/23/2016,480.5,487.5,443.5,453.5,232842
09/22/2016,488.5,491.5,479,483,142271
09/21/2016,459.5,473.5,455.5,472,244850
09/20/2016,426,448.5,422.24,442,207517
09/19/2016,440.5,454.5,436,436.5,165314
09/16/2016,431,443.75,429,437,207834
09/15/2016,450,460,438.535,450.5,189490
09/14/2016,462,476.45,441,446.5,353589
09/13/2016,481.5,489.5,469,471,135893
09/12/2016,474.5,505,471,496,193010
09/09/2016,510.5,513,491,492,162297
09/08/2016,505.5,534.5,493,528,307446
09/07/2016,477,489.005,468.05,486.5,150665
09/06/2016,459,476,455.175,475.5,157133
09/02/2016,458.5,469,454,460.5,194285
09/01/2016,457.5,464.5,436,446,244858
08/31/2016,497.5,501.695,467.5,473.5,202394
08/30/2016,528,531.5,504.7,509.5,136250
08/29/2016,518,527.5,514.5,521,134139
08/26/2016,530.5,555,521.5,530.5,223713
08/25/2016,517,533,513,530,104759
08/24/2016,530,539,511.65,518.5,134694
08/23/2016,517,552,514.5,544.5,154156
08/22/2016,544,545.8,530,532.5,139102
08/19/2016,568.5,571.5,558.495,566.5,130821
08/18/2016,548.5,569.5,547.5,565,193765
08/17/2016,526,540,512.5,538,192440
08/16/2016,516,533.5,509,529.5,189253
08/15/2016,498,516,496,514.5,177259
08/12/2016,473.5,491,470,491,159673
08/11/2016,437.5,475.5,436,465.5,199032
08/10/2016,457.5,467,427.5,428.5,260342
08/09/2016,465,469,449.5,454,132021
08/08/2016,451,467,450.5,455.5,143217
08/05/2016,433,437,419.26,437,140383
08/04/2016,411,440.5,408.5,434,169226
08/03/2016,393.5,422,384,421,241095
08/02/2016,414,417,384.5,392,165786
08/01/2016,417,419,395.5,399.5,170725
07/29/2016,418.5,433.5,411.5,429,152822
07/28/2016,438,441.5,420.5,422,146651
07/27/2016,460.5,466.5,434.5,442.5,194992
07/26/2016,461,466,453.5,458,151631
07/25/2016,469.5,473,461.635,463.5,120310
07/22/2016,497,498.5,479,490,151470
07/21/2016,515.5,522.96,497,497,127820
07/20/2016,503,532.5,499,519,211640
07/19/2016,526.5,528.315,515.5,518.5,94008
07/18/2016,525.5,534.5,519.25,530,122493
07/15/2016,545.5,554.025,536.55,545.5,111652
07/14/2016,533.5,542,524.31,534.5,110327
07/13/2016,554.5,565.5,513.5,524,226713
07/12/2016,553.5,570.5,538.96,567,204534
07/11/2016,539.5,544,514,515,146907
07/08/2016,540,543.5,520.885,531.5,131002
07/07/2016,600,604,524,530.5,347249
07/06/2016,558,590,551.25,582.5,155421
07/05/2016,586,588,557.5,569.5,214434
07/01/2016,604,630.5,602.5,629.5,140406
06/30/2016,620.75,632.5,604.5,611,160808
06/29/2016,609,651,605,632.5,207293
06/28/2016,594.5,601.5,575,600.5,144951
06/27/2016,575,575.75,550,572.5,220018
06/24/2016,592.5,612.5,590,593.5,336168
06/23/2016,650.5,657.5,636,654.5,123190
06/22/2016,657.25,662.5,613,632.5,204528
06/21/2016,630.5,651,623.25,646,154322
06/20/2016,636.25,651,630.5,645,151634
06/17/2016,598.5,620.995,593,619.5,157182
06/16/2016,593.5,594,564.25,566.5,206097
06/15/2016,610.5,632.5,597,603,197950
06/14/2016,629.5,634.495,622,628.5,86040
06/13/2016,627,651.5,626.5,632.925,120028
06/10/2016,661.5,669.45,640,644.5,171781
06/09/2016,680,694.5,679,686.5,178150
06/08/2016,696.5,708,689.25,706.5,240601
06/07/2016,670,684.25,666.5,683,154495
06/06/2016,661,667.25,647.005,662.5,168422
06/03/2016,646,646.5,627.25,639.5,168722
06/02/2016,623.5,654.5,621.25,644,233558
06/01/2016,618,651.33,611.5,651,207581
05/31/2016,657.5,673.5,639.5,644.5,139043
05/27/2016,643,658,637,656.5,102591
05/26/2016,671.5,672,650,653.5,156919
05/25/2016,650,664,636,662,200095
05/24/2016,624.5,643,623.5,640,138622
05/23/2016,605.5,626,604,623,140390
05/20/2016,637,644,618,631,165481
05/19/2016,615,637.65,599.5,636.5,237093
05/18/2016,644.5,659.5,627,629,289599
05/17/2016,633,652,628.5,650.5,225592
05/16/2016,625,636.5,620.5,634,219913
05/13/2016,591,599.3,582.5,593.5,150561
05/12/2016,609.5,610,578,601,229425
05/11/2016,548,597.5,541.5,590,255869
05/10/2016,530,557,528,555,199895
05/09/2016,541,545.83,520,522.5,242359
05/06/2016,537,570,533.525,553,238057
05/05/2016,577.5,577.5,536,545,273520
05/04/2016,550,560.5,521,535.5,258474
05/03/2016,543.5,546.5,526,533,235300
05/02/2016,583.5,584,554,562.5,195183
04/29/2016,604,611.5,572.5,589.5,292193
04/28/2016,577.5,595.5,572.5,582.5,186358
04/27/2016,566,583.63,539.505,577,396454
04/26/2016,530,549,528,544,213365
04/25/2016,541.5,544,513.5,520.5,244404
04/22/2016,536.25,554,532,537,203406
04/21/2016,534.75,543.995,522,533.5,220306
04/20/2016,490.5,551.495,486.5,539,384353
04/19/2016,493.5,518.5,490.5,510,218523
04/18/2016,452.5,491.5,449,484.5,320922
04/15/2016,492,498.995,478.5,490,240385
04/14/2016,523,529,507.5,512.5,127417
04/13/2016,524,539,514,516.5,288732
04/12/2016,503,536.5,497.5,529.5,349359
04/11/2016,487,501.005,483.5,494.5,243638
04/08/2016,468,479.5,464,473,311192
04/07/2016,424,429,409.5,425.5,234559
04/06/2016,415,436.5,409,435,309635
04/05/2016,389.5,398.5,381.5,393,226542
04/04/2016,410.5,423,387,388.5,300668
04/01/2016,418.5,422.5,410.5,411.5,370215
03/31/2016,444,466,443,445.5,254550
03/30/2016,472,485,445.5,447.5,340815
03/29/2016,446.5,456.5,440,454.5,246631
03/28/2016,475,480,462.5,476,132377
03/24/2016,453,483,449.5,479,352475
03/23/2016,506.5,510.5,482,485,293563
03/22/2016,514.5,538,512,527,250215
03/21/2016,523.5,535.5,510.5,532.5,218153
03/18/2016,545,553.7,517,521.5,393454
03/17/2016,511,533,504,528.5,333231
03/16/2016,468.5,495,468,492.5,263354
03/15/2016,452,453,438.5,448.5,222699
03/14/2016,469.5,471,455,467.5,314818
03/11/2016,498.5,505,484,496,313292
03/10/2016,474.75,490,467.5,482,329631
03/09/2016,470,499.5,467.5,493,372207
03/08/2016,486,486.5,449.5,450,412118
03/07/2016,453,494.5,452.5,491.5,495126
03/04/2016,417,449.5,408.5,449.5,384745
03/03/2016,400.5,424,399,413.5,328033
03/02/2016,393.5,420,387.5,413.5,385355
03/01/2016,392,414.5,385,405.5,298552
02/29/2016,385,398.45,379,395.5,316451
02/26/2016,405,406.5,370,375.5,453685
02/25/2016,355,386.25,339.945,377,402181
02/24/2016,331,366.37,327.5,363,459835
02/23/2016,374.5,374.5,347,352.5,334677
02/22/2016,382.5,390,378.5,384.5,275473
02/19/2016,357,359,342,357,258332
02/18/2016,396,398,363.5,365,290335
02/17/2016,348.5,386,345,375,354674
02/16/2016,358.25,360.5,329,338.5,355540
02/12/2016,334.5,361.5,325,346,628663
02/11/2016,310,326,299,325,588175
02/10/2016,319.25,352,315,320.5,461286
02/09/2016,362,374.425,322,334,481918
02/08/2016,386,389.5,364,372.5,282709
02/05/2016,409,426.5,387.505,397.5,301538
02/04/2016,456.5,465.405,410.5,417,374485
02/03/2016,393.5,437.5,368,437,479468
02/02/2016,384.75,392,370,371,354469
02/01/2016,442.5,444.495,407.5,410.5,316789
01/29/2016,484,494,446,473,335257
01/28/2016,486,491.805,450,476.5,448784
01/27/2016,403.5,451,392.5,428,474879
01/26/2016,396,439,389.5,408.5,303256
01/25/2016,408.5,424,371,371.5,300308
01/22/2016,423,440,412.5,438.65,342584
01/21/2016,338,387.005,334,375.5,370375
01/20/2016,359,360,322,348.95,408869
01/19/2016,395.5,397.4,368.75,371.96,278387
01/15/2016,399.5,408.75,385,399.5,248387
01/14/2016,434,451.5,423.5,440.5,236712
01/13/2016,448,456.5,413.5,429,375281
01/12/2016,461.5,465.5,411.5,437,358171
01/11/2016,492.5,495.35,439,445,292940
01/08/2016,516,520.5,490.995,499,207473
01/07/2016,509.5,540.5,506.5,511,193762
01/06/2016,554.5,571.5,529.5,533.5,291788
01/05/2016,605,614.5,590.5,593,147120
01/04/2016,655,673,607.5,625.5,163183
12/31/2015,606,651.5,604.5,627,142719
12/30/2015,620,624.5,606,615.5,104285
12/29/2015,640,654.5,639.5,652,78464
12/28/2015,630,630.5,615,616,99881
12/24/2015,658,661.5,649.505,659,55190
12/23/2015,625.5,654,619.365,650.5,183139
12/22/2015,589,608.5,587.5,596,118078
12/21/2015,586,597.5,578,588,123109
12/18/2015,610,629,591,596,140585
12/17/2015,625,626,601,602,129497
12/16/2015,657,666,617.75,628.5,176460
12/15/2015,666,701,658.5,672.5,173431
12/14/2015,630.5,666.5,623.505,648.5,209436
12/11/2015,672.5,676,636.5,644.5,177074
12/10/2015,688,704,677.5,681,152003
12/09/2015,726,760.5,685.995,701.5,263361
12/08/2015,698,750,689,715,153884
12/07/2015,759.5,767.5,712.15,722,242926
12/04/2015,818,841.5,801.5,818,194447
12/03/2015,835.5,886,818.5,860.5,177996
12/02/2015,862.5,898,808,820.5,270430
12/01/2015,882.5,909,870.5,886,118618
11/30/2015,919,925.05,880.5,884,120732
11/27/2015,907.5,910,894.5,898.5,63375
11/25/2015,886.5,953,889,947.5,139613
11/24/2015,944,963.45,921,938,148194
11/23/2015,872,927.5,871,897,153723
11/20/2015,886.5,933.5,877,885,122755
11/19/2015,884,900,877,891.5,89097
11/18/2015,915,922.5,872,901,157507
11/17/2015,919.5,926.5,886.5,896,138763
11/16/2015,895.5,955.505,869.87,951.5,197488
11/13/2015,924.5,927.5,883.5,903,195906
11/12/2015,959,999,941.5,945.5,176758
11/11/2015,1052.5,1054.31,989,1005,135018
11/10/2015,1040.5,1081.5,1039,1055.5,88761
11/09/2015,1057,1076,1034,1051,86546
11/06/2015,1078,1089.5,1053.5,1073.5,92446
11/05/2015,1123.5,1150.5,1094,1103.5,116511
11/04/2015,1205.5,1219.5,1137.175,1155,120138
11/03/2015,1184,1243.75,1168.5,1221.5,144178
11/02/2015,1133,1165.5,1125,1137.5,66329
10/30/2015,1124.5,1179.5,1112.4,1149.5,107737
10/29/2015,1128,1164.5,1112.5,1117,112437
10/28/2015,1029.5,1130.5,1020.5,1128,207452
10/27/2015,993,1011,979.5,1008,129895
10/26/2015,1059,1063,1033.5,1035.5,84141
10/23/2015,1063.5,1088.5,1051,1071,133958
10/22/2015,1116.5,1132.5,1078,1104.5,92114
10/21/2015,1101,1125.5,1076,1089.5,126416
10/20/2015,1142.5,1172,1118,1136,89398
10/19/2015,1162.5,1180.5,1141.5,1151,102078
10/16/2015,1225,1228,1167.5,1214,90322
10/15/2015,1153,1202.315,1126,1199.5,179842
10/14/2015,1176.5,1206,1157.5,1192.5,94561
10/13/2015,1203.5,1274.45,1179,1187,133623
10/12/2015,1339,1341,1208.5,1227,125750
10/09/2015,1345.5,1372.5,1321.5,1338.5,164033
10/08/2015,1286.5,1367.5,1269.25,1349,172589
10/07/2015,1332,1350,1246.5,1272,207089
10/06/2015,1201,1300.25,1196.05,1298,195317
10/05/2015,1187.5,1206.5,1164.5,1181.5,121127
10/02/2015,1074.5,1152,1063.5,1145,203875
10/01/2015,1204.5,1212,1095.5,1117.5,233004
09/30/2015,1114,1154,1100,1134,142283
09/29/2015,1110.5,1146.7,1100,1121.5,88704
09/28/2015,1098,1130.5,1080,1088,102996
09/25/2015,1156.5,1181.5,1123.5,1141.5,159488
09/24/2015,1076.5,1123.5,1068.25,1122,144922
09/23/2015,1199.5,1224.875,1087,1101,202423
09/22/2015,1151,1192,1136.5,1175.5,128353
09/21/2015,1177,1218.9,1161.65,1196,66628
09/18/2015,1170.5,1189,1105,1131.5,179088
09/17/2015,1255.5,1279.005,1214,1231,173166
09/16/2015,1180,1261,1166,1251,234889
09/15/2015,1115.5,1144.5,1094,1128.5,112073
09/14/2015,1111.5,1121.5,1081,1100,131478
09/11/2015,1136,1176,1108,1142.5,145786
09/10/2015,1140,1205.16,1119.5,1186.5,195461
09/09/2015,1202.5,1212,1116,1127,213081
09/08/2015,1183,1232,1135,1206.5,245015
09/04/2015,1234,1254.4,1197,1210,194590
09/03/2015,1235.5,1334.5,1207,1253.5,282764
09/02/2015,1222,1252,1075,1213,270063
09/01/2015,1286.5,1307.5,1155.5,1173.5,334800
08/31/2015,1172.5,1407,1111,1359,431070
08/28/2015,1051,1229.5,1050,1202.5,301015
08/27/2015,945,1074.5,945,1067.5,230497
08/26/2015,913.5,933.5,885,904.5,114275
08/25/2015,936.5,939,891.995,892.5,98132
08/24/2015,883.5,929.5,852.5,864.5,169529
08/21/2015,1003,1019.5,950,973.5,126549
08/20/2015,1026.5,1046,994.175,997.5,123649
08/19/2015,1099,1106.5,1010.5,1011.5,208437
08/18/2015,1094.5,1134,1083,1106,112556
08/17/2015,1122,1136.5,1090,1094.5,112374
08/14/2015,1139.5,1152,1111,1112,117399
08/13/2015,1155,1155.5,1111.1,1128,177092
08/12/2015,1184.5,1195.5,1151,1181,163261
08/11/2015,1183.5,1190.5,1146,1182,165847
08/10/2015,1192,1265.5,1185.605,1252.5,132421
08/07/2015,1223.5,1234.5,1192.5,1200.5,101421
08/06/2015,1249,1255.5,1219.645,1250,131383
08/05/2015,1327,1361,1255.5,1278,141571
08/04/2015,1310,1333.05,1290,1312,72716
08/03/2015,1326.5,1356,1271,1290,149308
07/31/2015,1474.5,1478,1368.5,1377,113803
07/30/2015,1493.5,1521,1463.55,1473,103369
07/29/2015,1420,1534.5,1417,1498,158525
07/28/2015,1410,1469.5,1388.5,1428,141231
07/27/2015,1419,1435,1388,1389,119035
07/24/2015,1490.5,1490.5,1428.5,1458,99274
07/23/2015,1534,1544.5,1458,1481.5,130542
07/22/2015,1575,1608,1510,1513.5,145107
07/21/2015,1615,1658,1601,1625.5,82094
07/20/2015,1631.5,1638,1584.5,1585.5,91699
07/17/2015,1655,1655,1602.31,1642,122810
07/16/2015,1719,1721.5,1646,1653.5,117006
07/15/2015,1741,1783.73,1673.5,1686.5,154137
07/14/2015,1718,1815.5,1708,1787,134425
07/13/2015,1721.5,1812,1716,1746,152389
07/10/2015,1772,1805.5,1728.5,1780,125820
07/09/2015,1801,1824.5,1750,1784,144911
07/08/2015,1765,1783.5,1660,1721,179493
07/07/2015,1756,1822,1634,1789,200926
07/06/2015,1919,1919,1750,1784,218460
07/02/2015,2105,2156.5,2053.5,2055,143145
07/01/2015,2188.5,2196,2071,2092,155506
06/30/2015,2228,2289.5,2211.5,2260,105273
06/29/2015,2199,2231,2178.5,2180.5,149107
06/26/2015,2245,2312,2231.93,2286,124854
06/25/2015,2301,2314.5,2271,2289,105675
06/24/2015,2374,2427.5,2301,2336,168666
06/23/2015,2291.5,2420,2284,2398.5,155991
06/22/2015,2275.5,2351.35,2262.93,2330,119934
06/19/2015,2302.5,2325.5,2261,2299,131635
06/18/2015,2373.5,2395.5,2333.74,2375.5,112216
06/17/2015,2438.5,2448,2275,2342.5,154142
06/16/2015,2336,2372.5,2328,2357,83155
06/15/2015,2285,2342,2281.5,2329.5,112402
06/12/2015,2354.5,2388,2337.5,2352,74587
06/11/2015,2435.5,2437,2371,2407,79981
06/10/2015,2474,2475.5,2391,2437,121080
06/09/2015,2338,2384.5,2328.5,2343.5,123529
06/08/2015,2237.5,2273.5,2195.5,2230,105599
06/05/2015,2128.5,2298.5,2124.5,2279,200939
06/04/2015,2283.5,2295,2195.995,2221.5,173671
06/03/2015,2416,2477.5,2312.5,2343,186268
06/02/2015,2427,2489,2398,2467,181338
06/01/2015,2385,2415.5,2313,2388.5,212650
05/29/2015,2218,2417,2216,2376.5,201103
05/28/2015,2132,2207.5,2103,2204.5,217944
05/27/2015,2183,2242.5,2170.5,2191,183963
05/26/2015,2267.5,2285.5,2194.5,2236,197927
05/22/2015,2331.5,2385,2330,2366,203653
05/21/2015,2375.5,2447,2358,2424,273423
05/20/2015,2274,2300,2233.5,2274,266843
05/19/2015,2307.5,2322.475,2217.5,2232.5,83732
05/18/2015,2415,2442.5,2370,2420,44145
05/15/2015,2350,2442.5,2327.5,2432.5,49990
05/14/2015,2505,2526.5,2412.5,2442.5,39811
05/13/2015,2570,2600,2462.5,2465,63658
05/12/2015,2432.5,2552.5,2423.75,2490,49310
05/11/2015,2428.75,2445,2360,2407.5,29606
05/08/2015,2390,2427.5,2312.5,2415,51569
05/07/2015,2512.5,2512.5,2345,2367.5,67211
05/06/2015,2620,2679.75,2517.5,2517.5,75163
05/05/2015,2525,2562.5,2502.5,2502.5,67670
05/04/2015,2397.5,2411.25,2365,2405,35305
05/01/2015,2400,2432.5,2352.5,2427.5,36099
04/30/2015,2370,2450.6,2355,2440,55796
04/29/2015,2277.5,2432.5,2275,2362.5,84050
04/28/2015,2280,2330,2255.4,2272.5,44012
04/27/2015,2322.5,2340,2250,2267.5,47055
04/24/2015,2275,2315,2252.5,2310,50448
04/23/2015,2245,2375,2240,2312.5,80887
04/22/2015,2227.5,2272.5,2185,2215,55629
04/21/2015,2297.5,2325.025,2187.5,2227.5,56530
04/20/2015,2255,2370,2255,2310,62250
04/17/2015,2295,2355,2242.5,2300,89214
04/16/2015,2260,2385,2212.5,2317.5,91500
04/15/2015,2115,2302.5,2097.5,2257.5,144998
04/14/2015,2062.5,2125,2045,2077.5,65468
04/13/2015,2062.5,2077.5,1980,2015,66760
04/10/2015,1942.5,2007.5,1937.5,1992.5,51774
04/09/2015,1942.5,2017.5,1912.5,1920,62879
04/08/2015,2077.5,2082.475,1900,1932.5,106650
04/07/2015,1977.5,2185,1967.5,2155,126572
04/06/2015,1902.5,2040,1870,2015,112287
04/02/2015,1802.5,1870,1737.5,1837.5,108934
04/01/2015,1732.5,1907.5,1717.5,1845,101716
03/31/2015,1730,1782.5,1692.5,1697.5,66807
03/30/2015,1797.5,1820,1710,1780,61587
03/27/2015,1927.5,1927.5,1760.7,1767.5,96168
03/26/2015,1935,2012.5,1877.5,1992.5,116580
03/25/2015,1752.5,1850,1700,1810,86680
03/24/2015,1737.5,1745,1682.5,1700,49560
03/23/2015,1635,1715,1632.475,1697.5,56561
03/20/2015,1652.5,1702.5,1617.5,1625,89996
03/19/2015,1532.5,1612.5,1527.5,1560,94358
03/18/2015,1490,1700,1472.5,1692.5,149480
03/17/2015,1557.5,1597.5,1530,1540,87981
03/16/2015,1642.5,1647.5,1545,1620,136586
03/13/2015,1787.5,1787.5,1682.5,1714.975,116264
03/12/2015,1920,1925,1824.325,1842.5,58966
03/11/2015,1932.5,1932.5,1845,1922.5,71917
03/10/2015,1972.5,2010,1907.5,1942.5,81611
03/09/2015,2007.5,2097.5,2000,2037.5,50953
03/06/2015,2065,2093.75,1970,2027.5,84052
03/05/2015,2147.5,2192.5,2097.5,2120,53523
03/04/2015,2120,2190,2027.5,2165,92255
03/03/2015,2062.5,2119.625,2032.5,2085,56311
03/02/2015,2025,2145,2005,2047.5,70527
02/27/2015,2032.5,2087.5,1977.5,2035,70253
02/26/2015,2045,2082.5,1917.5,2002.5,102750
02/25/2015,2000,2142.75,1930,2115,78164
02/24/2015,2045,2061.8,1970,1972.5,53633
02/23/2015,1987.5,2085,1957.5,1985,115198
02/20/2015,2165,2187.5,2077.5,2090,65809
02/19/2015,2027.5,2230,2012.5,2172.5,107322
02/18/2015,2267.5,2335,2187.5,2207.5,63832
02/17/2015,2240,2417.5,2155,2335,62742
02/13/2015,2312.5,2370,2262.5,2297.5,73999
02/12/2015,2172.5,2230.25,2092.5,2200,66641
02/11/2015,2055,2105,1955,2050,59185
02/10/2015,2302.5,2309.975,2100,2152.475,66063
02/09/2015,2347.5,2437.5,2325,2340,64181
02/06/2015,2212.5,2367.5,2195,2270,79834
02/05/2015,2060,2272.5,2060,2175,74575
02/04/2015,2210,2217.5,1937.5,2020,104644
02/03/2015,2182.5,2490,2172.5,2337.5,110952
02/02/2015,2062.5,2127.5,1962.5,2115,71439
01/30/2015,1725,1992.475,1720,1942.5,76269
01/29/2015,1737.5,1737.5,1635,1705,48855
01/28/2015,1767.5,1800,1672.5,1687.5,77433
01/27/2015,1765,1865,1760,1827.5,46652
01/26/2015,1780,1855,1750,1755,52150
01/23/2015,1822.5,1882.5,1772.5,1785,75957
01/22/2015,1962.5,1985,1815,1867.5,91455
01/21/2015,1940,2005,1913.45,1955,40036
01/20/2015,1930,1970,1862.5,1880,62875
01/16/2015,1950,2107.5,1950,2077.5,57197
01/15/2015,2135,2155,1885,1890,86201
01/14/2015,1902.5,2120,1860,2072.5,66381
01/13/2015,1857.5,1960,1825,1935,58146
01/12/2015,1970,1970,1887.5,1890,52785
01/09/2015,2117.5,2138.75,1992.5,2090,45858
01/08/2015,2087.5,2155,2035,2147.5,42355
01/07/2015,2093.75,2170,2040,2097.5,49673
01/06/2015,2160,2190,2032.5,2040,54132
01/05/2015,2332.5,2345,2222.5,2230,58103
01/02/2015,2490,2589.75,2429.975,2477.5,28332
12/31/2014,2500,2602.5,2460,2592.5,35220
12/30/2014,2582.5,2635,2537.5,2570,21001
12/29/2014,2740,2745,2505,2575,38179
12/26/2014,2807.5,2810,2657.5,2695,22489
12/24/2014,2800,2802.5,2710,2772.5,21453
12/23/2014,2740,2955,2740,2892.5,38889
12/22/2014,2857.5,2857.5,2725,2740,33106
12/19/2014,2820,3042.5,2742.5,2997.5,40430
12/18/2014,2945,2965,2647.5,2707.5,53429
12/17/2014,2757.5,3135,2732.5,2860,60436
12/16/2014,2675,2960,2642.5,2840,61050
12/15/2014,3032.5,3052.5,2768.3,2780,37537
12/12/2014,3132.5,3145,2987.5,3027.5,33727
12/11/2014,3312.5,3425,3222.5,3230,20806
12/10/2014,3515,3520,3302.5,3405,29564
12/09/2014,3582.5,3712.5,3540,3682.5,18414
12/08/2014,3770,3770,3562.5,3590,19586
12/05/2014,3977.5,4007.5,3845,3912.5,15638
12/04/2014,4000,4090,3960.725,4040,12245
12/03/2014,4135,4212.5,4042.5,4117.5,13770
12/02/2014,4205,4282.5,4030,4112.5,17565
12/01/2014,4040,4382.5,4032.5,4360,16423
11/28/2014,4415,4442.5,4112.5,4150,16925
11/26/2014,5000,5075,4957.5,4980,11146
11/25/2014,5380,5397.5,5012.5,5025,20778
11/24/2014,5337.5,5457.5,5245,5282.5,7887
11/21/2014,5402.5,5425,5265,5402.5,10078
11/20/2014,5195,5307.5,5155,5280,7036
11/19/2014,5147.5,5237.5,5052.5,5102.5,8537
11/18/2014,5190,5215,5082.5,5095,10570
11/17/2014,5177.5,5297.5,5167.5,5262.5,9169
11/14/2014,5167.5,5357.5,5120.25,5315,12659
11/13/2014,5372.5,5380,5057.5,5135,27690
11/12/2014,5487.5,5610,5425,5452.5,10143
11/11/2014,5522.5,5612.5,5402.5,5547.5,6173
11/10/2014,5830,5837.5,5500,5522.5,8519
11/07/2014,5677.5,5812.5,5670,5677.5,6632
11/06/2014,5567.5,5650,5492.5,5620,5950
11/05/2014,5532.5,5805,5525,5732.5,10592
11/04/2014,5532.5,5555,5370,5512.5,15732
11/03/2014,5967.5,6047.5,5662.5,5695,13477
10/31/2014,5847.5,6024.75,5827.5,6010,7677
10/30/2014,6100,6145,6000,6042.5,3134
10/29/2014,6212.5,6312.5,6137.5,6227.5,4181
10/28/2014,6000,6102.5,5962.5,6057.5,2951
10/27/2014,5865,6042.5,5810,5987.5,6698
10/24/2014,6062.5,6105,5952.5,6097.5,4434
10/23/2014,6085,6230,6047.25,6165,7401
10/22/2014,6300,6317.5,5912.5,5942.5,8827
10/21/2014,6275,6347.5,6099.975,6235,4696
10/20/2014,6150,6205,5977.5,6155,5594
10/17/2014,6247.5,6370,6132.5,6225,5408
10/16/2014,5857.5,6475,5795,6160,9051
10/15/2014,5985,6101.025,5852.5,5967.5,12847
10/14/2014,6490,6490,5995,6052.5,12325
10/13/2014,6562.5,6670,6425,6545,3824
10/10/2014,6595,6746.85,6440,6630,6233
10/09/2014,6817.5,6845,6552.5,6585,9910
10/08/2014,6995,7002.5,6832.5,6960,7881
10/07/2014,7292.5,7305,7116.25,7155,4731
10/06/2014,7297.5,7457.25,7140,7415,4124
10/03/2014,7475,7507.5,7237.475,7292.5,6852
10/02/2014,7287.5,7582.5,7240,7557.5,8110
10/01/2014,7660,7831.95,7417.5,7467.5,8135
09/30/2014,8035,8061.3,7485.8,7585,10726
09/29/2014,7837.5,8122.5,7834.575,8085,3213
09/26/2014,7807.5,7990,7775,7917.5,2390
09/25/2014,7880,7900,7690,7770,3328
09/24/2014,7640,7892.5,7542.5,7850,8253
09/23/2014,7537.5,7697.5,7487.5,7600,4641
09/22/2014,7587.5,7605.275,7425,7490,4941
09/19/2014,7632.5,7725,7547.5,7657.5,4027
09/18/2014,7930,7934.725,7652.5,7675,3150
09/17/2014,7960,8017.475,7810,7847.5,3833
09/16/2014,7762.5,8040,7752.5,7967.5,4233
09/15/2014,7515,7700,7497.5,7657.5,1936
09/12/2014,7677.5,7766.85,7542.5,7572.5,3274
09/11/2014,7402.5,7770,7380,7727.5,4382
09/10/2014,7600,7605,7425,7532.5,6323
09/09/2014,7750,7777.5,7638.9,7682.5,1362
09/08/2014,7597.5,7755,7571.25,7747.5,4146
09/05/2014,7997.5,8012.5,7732.525,7847.5,2976
09/04/2014,8040,8112.5,7937.5,8017.5,2247
09/03/2014,7945,8197.5,7885,8115,4687
09/02/2014,8000,8040,7695,7777.5,6938
08/29/2014,8137.5,8227.5,8095,8222.5,2080
08/28/2014,8040,8067.5,7937.5,8042.5,2121
08/27/2014,7950,8007.5,7862.5,7935,2181
08/26/2014,7987.5,8030,7863.7,7940,2410
08/25/2014,7852.5,7917.5,7822.5,7882.5,2205
08/22/2014,7867.5,7950,7800,7915,2282
08/21/2014,7870,8032.5,7857.5,7960,2798
08/20/2014,7872.5,7897.5,7795,7860,2416
08/19/2014,7920,7934.55,7745,7807.5,3647
08/18/2014,7967.5,7980,7855,7935,3424
08/15/2014,8022.5,8200,8000,8130,3068
08/14/2014,8332.5,8346.675,7960,7980,6240
08/13/2014,8432.5,8492.5,8310,8415,1977
08/12/2014,8395,8472.5,8325,8407.5,2490
08/11/2014,8512.5,8632.475,8505,8517.5,1494
08/08/2014,8515,8522.5,8400,8467.5,3058
08/07/2014,8390,8497.5,8322.5,8477.5,2338
08/06/2014,8517.5,8569.975,8330,8380,2819
08/05/2014,8560,8575,8382.5,8475,2323
08/04/2014,8500,8671.525,8500,8637.5,1269
08/01/2014,8467.5,8545,8397.5,8490,2416
07/31/2014,8827.5,8864.75,8537.5,8555,2897
07/30/2014,9167.5,9212.5,8812.5,8845,2984
07/29/2014,9022.5,9135,8980,9077.5,2577
07/28/2014,9125,9280,9072.5,9197.5,1756
07/25/2014,9125,9365,9087.5,9247.5,2422
07/24/2014,9465,9465,9250.025,9277.5,1939
07/23/2014,9395,9512.5,9372.5,9450,1783
07/22/2014,9405,9407.5,9295,9340,1413
07/21/2014,9287.5,9447.5,9257.5,9425,2321
07/18/2014,9272.5,9317.5,9210,9232.5,2412
07/17/2014,9300,9325,9120,9297.5,3762
07/16/2014,8922.5,9074.425,8922.5,9045,1944
07/15/2014,8807.5,8852.5,8685,8825,3372
07/14/2014,8930,9062.5,8875,9047.5,3309
07/11/2014,9172.5,9210,8910.75,8960,3547
07/10/2014,9197.5,9375,9183.975,9345,2472
07/09/2014,9317.5,9352.5,9187.5,9222.5,1867
07/08/2014,9522.5,9572.525,9377.5,9447.5,3004
